Lbol,Phi,Error_Phi,Error_Lbol
47.01392617051315,-6.769566837292547,0.18000000000000002,0.16000000000000014
46.856280495839,-6.406341460359284,0.14,0.07999999999999972
46.6988136546158,-5.904201420966497,0.11,0.08000000000000043
46.77859241703592,-6.391043431385745,0.07321739799052306,0.0
46.896745930375076,-6.461016248353196,0.031485150945245836,-0.059999999999999436
47.01499697491671,-6.759540419771518,0.03148515094524539,-0.060000000000000143
47.13333720491968,-6.924209789801133,0.034617792824678466,-0.060000000000000143
47.251758932362264,-7.1257040244611884,0.039406770254065686,-0.060000000000000143
47.370255084781,-7.347766682402864,0.04612303444338139,-0.060000000000000143
47.48881916409265,-7.56721308579684,0.0548044616401706,-0.059999999999999436
47.60744520673237,-7.964813075446922,0.07844781088855622,-0.060000000000000143
47.72612774535594,-8.331590089443843,0.11153060517639911,-0.060000000000000143
47.39720002624573,-6.830960257302827,0.650233918374546,0.0
46.54465512608575,-6.569193682298867,0.650233918374546,0.4326000000000001
47.7668016996971,-7.933061441274788,0.1277359004493493,0.0
47.64810097967039,-7.679718246654176,0.10231671650315945,-0.060000000000001386
47.52945498993454,-7.275214686696328,0.06936161908373316,-0.05999999999999961
47.41086903632079,-7.229603356622856,0.06895826575085126,-0.05999999999999872
47.29234890815285,-6.992994480201782,0.058683155539804126,-0.0600000000000005
47.173900915965085,-6.785487444448347,0.050111230746475166,-0.0600000000000005
47.05553193085257,-6.637526693064036,0.05136849542802238,-0.05999999999999961
46.93724942523106,-6.329533971423364,0.09589813506514434,-0.05999999999999961
46.86690437685579,-6.113101917537248,0.135,0.0
47.06400094610478,-6.576245965666474,0.11000000000000008,0.09999999999999964
47.261336456045456,-6.789183168925867,0.0974999999999999,0.10000000000000053
47.53794468265787,-7.623709975433097,0.18499999999999983,0.1399999999999988
45.35387571973461,-4.352339285468066,0.18000000715255737,0.0
45.74152605475755,-4.452182595508135,0.18000000715255737,0.20000000000000018
46.13166200626239,-5.328556655602229,0.5099999904632568,0.20000000000000018
46.523702409623326,-5.426912404315305,0.5099999904632568,0.20000000000000018
45.488220658713956,-4.57129397285683,0.332,0.0
46.16213185259434,-5.094510522002556,0.314,0.25
46.84247497434496,-5.609588394019065,0.265,0.25
47.52708840799278,-7.286567937641616,0.6839999999999999,0.25
44.19939760470395,-4.221390872372493,0.71,0.0
44.85179268546909,-4.457344131305217,0.46,0.25
45.516846617545546,-4.288745269707635,0.41000000000000003,0.25
46.19108662125961,-5.086677855083483,0.31,0.25
46.871651307649564,-5.812007929291665,0.46,0.25
44.560464737925585,-4.726176580025445,0.45378425892953866,0.0
44.888854110764115,-4.820474896620479,0.34992114731515245,0.125
45.22035315059766,-5.030439537076064,0.29915695076801696,0.125
45.55451183165563,-4.883497225834815,0.16537648772966684,0.125
45.8909117110342,-5.06600817022904,0.16615550303683535,0.125
46.229176220039236,-5.296491972812452,0.17811589453789956,0.125
46.56897539943528,-5.617486622993194,0.21712672820475665,0.125
46.910026350032865,-6.562960873479893,0.5762732633981476,0.125
44.560464737925585,-4.505315361907104,1.5047920538442374,0.0
44.888854110764115,-5.085777555444655,1.6937920950053813,0.125
45.22035315059766,-5.086928322351654,0.5670972310808546,0.125
45.55451183165563,-4.894908825085082,0.25962190114974804,0.125
45.8909117110342,-4.979257564121479,0.18467618668569208,0.125
46.229176220039236,-5.306176475810956,0.18463691662341808,0.125
46.56897539943528,-5.739107846400339,0.24244339915132573,0.125
46.910026350032865,-6.406063927950115,0.43850653307684584,0.125
44.560464737925585,-4.730004696793446,0.2485606273598313,0.0
45.38712707928198,-4.814856655843244,0.16435841216513603,0.3125
46.05983262448907,-5.25399858185685,0.2896540054535064,0.25
44.91663345165338,-5.226022388897634,0.4580368842253433,0.0
46.02137959623482,-5.227656995784957,0.20560331300653467,0.4127691828389146
46.69965483581794,-5.745890607517427,0.20524422412707044,0.24965815663008328
47.2457515785777,-7.193788519666173,0.20485983921267326,0.19974139854316064
47.864302932206726,-8.207049550521344,0.18827366175690652,0.22533197970915353
44.684856894500015,-4.6955773219565105,0.178829445513071,0.0
45.20038384814087,-4.861706351154055,0.1210891299306127,0.19500000000000028
45.53439512740248,-4.788961671827819,0.08900622855030547,0.125
45.76957425535817,-5.062561742631343,0.09788291146780835,0.08749999999999858
45.978695273641684,-5.145297431905049,0.07129453816547014,0.07750000000000057
46.188497385049544,-5.628498004064048,0.09009062858319682,0.07750000000000057
46.35813547119598,-5.627928783097947,0.08028004071964755,0.0625
46.58940573939704,-5.774972091508228,0.06350516995619081,0.08500000000000085
46.937357073848894,-6.391721950782576,0.06682886309930568,0.12749999999999773
47.306901371388804,-7.210264726470357,0.13117786599967896,0.13500000000000156
43.95951778299196,-4.435377781871081,0.36873177044248595,0.0
44.96814763671142,-5.131759033131813,0.42950138154458695,0.38750000000000284
45.97193836597985,-5.377790416793086,0.5327165520792516,0.375
46.9920374762746,-6.465255152340257,0.5471033579741624,0.375
48.02103362634985,-8.730566332232536,0.36873153293683125,0.375
43.95951778299196,-4.296876550439584,0.46434700541995944,-1.5125000000000028
44.96814763671142,-5.071035277349841,0.47823996334341223,0.38750000000000284
45.97193836597985,-5.498959920427679,0.5683192288534642,0.375
46.9920374762746,-6.659620363439874,0.5287947449953079,0.375
48.02103362634985,-8.5648973914308,0.16051499783199064,0.375
49.22714239289474,-10.28965829198157,0.36672817526664514,0.4375
45.249429019102394,-4.34669641670671,0.235,0.0
46.598706569468185,-5.116208307538041,0.185,0.5
47.96852422319322,-8.369057054093403,0.63,0.5
49.34701630507323,-9.858688720131504,0.32000000000000006,0.5
45.74206804593972,-4.009837060949109,0.2,0.0
46.62288229177444,-5.352431804880759,0.185,0.32500000000000284
47.580653817002236,-7.286473568793272,0.195,0.34999999999999787
48.68158238564814,-9.526089215285243,0.615,0.40000000000000213
49.668455868163356,-10.37736658808759,0.425,0.3575000000000017
47.25112354686462,-6.608878606149529,0.19882155747951713,0.0
46.85671632543639,-6.152045845208579,0.13113550783535,-0.1999999999999993
46.463432624537354,-5.882207504347261,0.1285303129495221,-0.1999999999999993
46.07165143762812,-5.883062453124742,0.12303935939236708,-0.1999999999999993
